51.3,0.7,21.4,5.4,3.8,4.0,4.7,8.7
49.5,1.3,43.5,1.6,0.4,0.8,0.5,2.4
76.4,0.1,10.2,0.1,2.8,5.6,0,4.8
99.0,0,0.3,0.7,0,0,0,0
82.7,0,14.7,0.2,0.5,0,0,1.9
92.9,0,5.0,0,0.3,1.4,0.4,0
86.9,0,12.5,0.2,0.3,0.1,0,0
41.3,2.2,10.1,14.0,8.6,13.1,0.8,9.9
91.2,0,4.1,0.3,1.2,2.6,0.2,0.4
45.1,0,45.2,0.1,0.6,4.1,0.9,4.0
51.7,0,40.7,0.5,0.2,2.1,0,4.8
